2020.05.04,15:00,23485.00,23486.50,23452.50,23469.00,299
2020.05.04,15:05,23469.50,23487.50,23458.50,23487.00,270
2020.05.04,15:10,23488.00,23527.50,23482.50,23515.50,350
2020.05.04,15:15,23517.00,23528.50,23497.50,23498.50,319
2020.05.04,15:20,23497.50,23527.00,23494.50,23526.00,319
2020.05.04,15:25,23525.50,23552.50,23525.50,23543.00,399
2020.05.04,15:30,23544.50,23556.50,23527.00,23528.50,328
2020.05.04,15:35,23529.50,23535.50,23513.50,23514.50,327
2020.05.04,15:40,23514.00,23545.50,23514.00,23527.00,335
2020.05.04,15:45,23529.00,23529.50,23488.50,23498.00,335
2020.05.04,15:50,23498.50,23515.50,23487.50,23489.00,309
2020.05.04,15:55,23490.00,23499.00,23484.50,23492.50,315
2020.05.04,16:00,23491.00,23503.00,23464.50,23466.50,352
2020.05.04,16:05,23468.00,23476.50,23450.50,23452.50,325
2020.05.04,16:10,23453.50,23511.50,23450.50,23500.00,347
2020.05.04,16:15,23501.50,23512.50,23467.50,23471.50,506
2020.05.04,16:20,23469.50,23519.50,23467.00,23511.50,379
2020.05.04,16:25,23511.00,23521.50,23493.50,23504.50,426
2020.05.04,16:30,23514.50,23534.00,23428.50,23438.50,850
2020.05.04,16:35,23436.00,23437.50,23362.50,23383.50,810
2020.05.04,16:40,23383.00,23402.50,23362.50,23401.50,738
2020.05.04,16:45,23398.50,23423.00,23377.50,23421.50,696
2020.05.04,16:50,23420.50,23472.50,23409.50,23467.00,572
2020.05.04,16:55,23466.50,23477.50,23455.00,23466.00,589
2020.05.04,17:00,23467.50,23530.50,23452.00,23527.50,699
2020.05.04,17:05,23530.50,23553.50,23508.50,23514.50,588
2020.05.04,17:10,23513.50,23544.50,23506.50,23532.50,607
2020.05.04,17:15,23533.00,23601.50,23529.00,23578.50,645
2020.05.04,17:20,23577.50,23580.00,23508.50,23509.00,577
